"CAMPAIGN_PERFORMANCE_REPORT (Jun 22, 2022-Jun 28, 2022)"
Campaign ID,Campaign,Impressions,Clicks,Cost,Conversions,Day,Device,Network,Top vs. Other,Currency,Cost / conv.,CTR,Avg. CPC,Conv. rate,Total conv. value,Avg. Cost,Avg. CPM,Network (with search partners)
17559924934,AIR X-TREME LLC,12,1,3140000,0.00,2022-06-26,Computers,Search Network,Search partners: Other,USD,0,8.33%,3140000,0.00%,0.00,3140000,261666667,Search partners
17559924934,AIR X-TREME LLC,21,0,0,0.00,2022-06-27,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
17559924934,AIR X-TREME LLC,3,0,0,0.00,2022-06-27,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
17559924934,AIR X-TREME LLC,6,0,0,0.00,2022-06-28,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
17559924934,AIR X-TREME LLC,5,0,0,0.00,2022-06-28,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
17559924934,AIR X-TREME LLC,7,0,0,0.00,2022-06-27,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
17559924934,AIR X-TREME LLC,51,4,8560000,0.00,2022-06-26,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,7.84%,2140000,0.00%,0.00,2140000,167843137,Search partners
17559924934,AIR X-TREME LLC,1,0,0,0.00,2022-06-25,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
17559924934,AIR X-TREME LLC,1,0,0,0.00,2022-06-25,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network
17559924934,AIR X-TREME LLC,8,1,3870000,0.00,2022-06-26,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,12.50%,3870000,0.00%,0.00,3870000,483750000,Google search
17559924934,AIR X-TREME LLC,5,0,0,0.00,2022-06-25,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
17559924934,AIR X-TREME LLC,2,0,0,0.00,2022-06-26,Tablets with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network
17559924934,AIR X-TREME LLC,43,0,0,0.00,2022-06-27,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
17559924934,AIR X-TREME LLC,3,0,0,0.00,2022-06-26,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
17559924934,AIR X-TREME LLC,1,0,0,0.00,2022-06-25,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners
17559924934,AIR X-TREME LLC,3,0,0,0.00,2022-06-26,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners
17559924934,AIR X-TREME LLC,10,1,1810000,0.00,2022-06-28,Computers,Search Network,Search partners: Other,USD,0,10.00%,1810000,0.00%,0.00,1810000,181000000,Search partners
Total, --,393,26,55850000,0.00, --, --, --, --, --,0,6.62%,2148077,0.00%,0.00,2148077,142111959, --
