"CAMPAIGN_PERFORMANCE_REPORT (Jun 1, 2022-Jun 20, 2022)"
Campaign ID,Campaign,Impressions,Clicks,Cost,Conversions,Day,Device,Network,Top vs. Other,Currency,Cost / conv.,CTR,Avg. CPC,Conv. rate,Total conv. value,Avg. Cost,Avg. CPM,Network (with search partners),All conv.
14628610557,Food Service (MS),121,8,6060000,6.00,2022-06-18,Mobile devices with full browsers,Search Network,Google search: Top,USD,1010000,6.61%,757500,75.00%,6.00,757500,50082645,Google search,6.00
14628610557,Food Service (MS),14,2,1580000,2.00,2022-06-04,Computers,Search Network,Google search: Top,USD,790000,14.29%,790000,100.00%,2.00,790000,112857143,Google search,2.00
14628610557,Food Service (MS),24,6,4770000,6.00,2022-06-15,Computers,Search Network,Google search: Top,USD,795000,25.00%,795000,100.00%,6.00,795000,198750000,Google search,6.00
14628610557,Food Service (MS),15,1,650000,1.00,2022-06-09,Tablets with full browsers,Search Network,Search partners: Other,USD,650000,6.67%,650000,100.00%,1.00,650000,43333333,Search partners,1.00
14628610557,Food Service (MS),62,4,2780000,4.00,2022-06-15,Computers,Search Network,Google search: Other,USD,695000,6.45%,695000,100.00%,4.00,695000,44838710,Google search,4.00
14632333139,Ecommerce (MS),118,1,860000,0.00,2022-06-04,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.85%,860000,0.00%,0.00,860000,7288136,Search partners,0.00
14632333139,Ecommerce (MS),19,2,2270000,2.00,2022-06-16,Computers,Search Network,Google search: Top,USD,1135000,10.53%,1135000,100.00%,2.00,1135000,119473684,Google search,2.00
14632333139,Ecommerce (MS),182,10,10540000,9.00,2022-06-01,Mobile devices with full browsers,Search Network,Google search: Top,USD,1171111,5.49%,1054000,90.00%,9.00,1054000,57912088,Google search,9.00
14628610557,Food Service (MS),25,4,3240000,4.00,2022-06-19,Computers,Search Network,Google search: Top,USD,810000,16.00%,810000,100.00%,4.00,810000,129600000,Google search,4.00
14628610557,Food Service (MS),28,5,4340000,4.00,2022-06-05,Computers,Search Network,Google search: Top,USD,1085000,17.86%,868000,80.00%,4.00,868000,155000000,Google search,4.00
14632333139,Ecommerce (MS),23,2,1800000,1.00,2022-06-20,Computers,Search Network,Google search: Other,USD,1800000,8.70%,900000,50.00%,1.00,900000,78260870,Google search,1.00
14628610557,Food Service (MS),156,4,3060000,3.00,2022-06-04,Mobile devices with full browsers,Search Network,Google search: Top,USD,1020000,2.56%,765000,75.00%,3.00,765000,19615385,Google search,3.00
14628610557,Food Service (MS),27,1,840000,1.00,2022-06-05,Computers,Search Network,Google search: Other,USD,840000,3.70%,840000,100.00%,1.00,840000,31111111,Google search,1.00
14628610557,Food Service (MS),31,6,5620000,6.00,2022-06-14,Computers,Search Network,Google search: Top,USD,936667,19.35%,936667,100.00%,6.00,936667,181290323,Google search,6.00
14632333139,Ecommerce (MS),82,11,11050000,11.00,2022-06-12,Mobile devices with full browsers,Search Network,Google search: Top,USD,1004545,13.41%,1004545,100.00%,11.00,1004545,134756098,Google search,11.00
14628610557,Food Service (MS),796,2,1180000,2.00,2022-06-04,Mobile devices with full browsers,Search Network,Search partners: Other,USD,590000,0.25%,590000,100.00%,2.00,590000,1482412,Search partners,2.00
14628610557,Food Service (MS),17,2,1700000,1.00,2022-06-04,Mobile devices with full browsers,Search Network,Google search: Other,USD,1700000,11.76%,850000,50.00%,1.00,850000,100000000,Google search,1.00
14628610557,Food Service (MS),28,1,860000,1.00,2022-06-07,Mobile devices with full browsers,Search Network,Google search: Other,USD,860000,3.57%,860000,100.00%,1.00,860000,30714286,Google search,1.00
14632333139,Ecommerce (MS),51,2,2060000,2.00,2022-06-08,Computers,Search Network,Google search: Other,USD,1030000,3.92%,1030000,100.00%,2.00,1030000,40392157,Google search,2.00
14632333139,Ecommerce (MS),6,0,0,0.00,2022-06-01,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),8,0,0,0.00,2022-06-11,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),7,0,0,0.00,2022-06-05,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14628610557,Food Service (MS),13,0,0,0.00,2022-06-16,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14632333139,Ecommerce (MS),2,0,0,0.00,2022-06-10,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),6,0,0,0.00,2022-06-08,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),2,0,0,0.00,2022-06-17,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14628610557,Food Service (MS),12,0,0,0.00,2022-06-16,Tablets with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
14628610557,Food Service (MS),29,0,0,0.00,2022-06-18,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),95,0,0,0.00,2022-06-19,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14628610557,Food Service (MS),16,0,0,0.00,2022-06-12,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),4,0,0,0.00,2022-06-01,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14628610557,Food Service (MS),44,1,820000,0.00,2022-06-03,Computers,Search Network,Google search: Other,USD,0,2.27%,820000,0.00%,0.00,820000,18636364,Google search,0.00
14628610557,Food Service (MS),429,0,0,0.00,2022-06-13,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14632333139,Ecommerce (MS),4,0,0,0.00,2022-06-16,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14632333139,Ecommerce (MS),9,0,0,0.00,2022-06-09,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),13,0,0,0.00,2022-06-08,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),2,0,0,0.00,2022-06-06,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),2,0,0,0.00,2022-06-06,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),7,0,0,0.00,2022-06-08,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14632333139,Ecommerce (MS),1,0,0,0.00,2022-06-19,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14632333139,Ecommerce (MS),2,0,0,0.00,2022-06-14,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),18,0,0,0.00,2022-06-20,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),9,0,0,0.00,2022-06-02,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14632333139,Ecommerce (MS),4,0,0,0.00,2022-06-06,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14628610557,Food Service (MS),31,0,0,0.00,2022-06-03,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14628610557,Food Service (MS),60,0,0,0.00,2022-06-16,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),6,0,0,0.00,2022-06-14,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14632333139,Ecommerce (MS),8,0,0,0.00,2022-06-06,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14628610557,Food Service (MS),1,0,0,0.00,2022-06-19,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),24,0,0,0.00,2022-06-15,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),3,0,0,0.00,2022-06-02,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),9,1,710000,0.00,2022-06-10,Computers,Search Network,Search partners: Other,USD,0,11.11%,710000,0.00%,0.00,710000,78888889,Search partners,0.00
14628610557,Food Service (MS),1,0,0,0.00,2022-06-04,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),58,0,0,0.00,2022-06-15,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
14632333139,Ecommerce (MS),1,0,0,0.00,2022-06-05,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),10,0,0,0.00,2022-06-13,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),21,0,0,0.00,2022-06-20,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14628610557,Food Service (MS),22,0,0,0.00,2022-06-06,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),7,0,0,0.00,2022-06-05,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14628610557,Food Service (MS),17,0,0,0.00,2022-06-17,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),104,0,0,0.00,2022-06-16,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
14632333139,Ecommerce (MS),6,0,0,0.00,2022-06-19,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),104,0,0,0.00,2022-06-09,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14632333139,Ecommerce (MS),1,0,0,0.00,2022-06-03,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),1,0,0,0.00,2022-06-03,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),154,0,0,0.00,2022-06-16,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14632333139,Ecommerce (MS),10,0,0,0.00,2022-06-10,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),631,1,890000,0.00,2022-06-18,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.16%,890000,0.00%,0.00,890000,1410460,Search partners,0.00
14632333139,Ecommerce (MS),2,0,0,0.00,2022-06-12,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14632333139,Ecommerce (MS),10,0,0,0.00,2022-06-15,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),21,0,0,0.00,2022-06-02,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14632333139,Ecommerce (MS),30,0,0,0.00,2022-06-02,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),3,0,0,0.00,2022-06-02,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14632333139,Ecommerce (MS),3,0,0,0.00,2022-06-04,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),7,0,0,0.00,2022-06-11,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14632333139,Ecommerce (MS),183,0,0,0.00,2022-06-01,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14628610557,Food Service (MS),2,0,0,0.00,2022-06-16,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),37,0,0,0.00,2022-06-15,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),1,0,0,0.00,2022-06-13,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),14,0,0,0.00,2022-06-17,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14632333139,Ecommerce (MS),1,0,0,0.00,2022-06-07,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),4,0,0,0.00,2022-06-07,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14628610557,Food Service (MS),625,0,0,0.00,2022-06-20,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
14628610557,Food Service (MS),18,0,0,0.00,2022-06-05,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),3,0,0,0.00,2022-06-18,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),176,1,850000,0.00,2022-06-15,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.57%,850000,0.00%,0.00,850000,4829545,Search partners,0.00
14632333139,Ecommerce (MS),3,0,0,0.00,2022-06-03,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
14628610557,Food Service (MS),6,0,0,0.00,2022-06-09,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),1,0,0,0.00,2022-06-04,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),59,0,0,0.00,2022-06-14,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14632333139,Ecommerce (MS),94,1,800000,0.00,2022-06-20,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,1.06%,800000,0.00%,0.00,800000,8510638,Search partners,0.00
14632333139,Ecommerce (MS),35,1,960000,1.00,2022-06-13,Computers,Search Network,Google search: Other,USD,960000,2.86%,960000,100.00%,1.00,960000,27428571,Google search,1.00
14628610557,Food Service (MS),112,6,4530000,6.00,2022-06-20,Mobile devices with full browsers,Search Network,Google search: Top,USD,755000,5.36%,755000,100.00%,6.00,755000,40446429,Google search,6.00
14632333139,Ecommerce (MS),188,15,19360000,15.00,2022-06-14,Mobile devices with full browsers,Search Network,Google search: Top,USD,1290667,7.98%,1290667,100.00%,15.00,1290667,102978723,Google search,15.00
14628610557,Food Service (MS),142,1,720000,1.00,2022-06-20,Computers,Search Network,Search partners: Other,USD,720000,0.70%,720000,100.00%,1.00,720000,5070423,Search partners,1.00
14632333139,Ecommerce (MS),14,1,1000000,1.00,2022-06-20,Mobile devices with full browsers,Search Network,Google search: Other,USD,1000000,7.14%,1000000,100.00%,1.00,1000000,71428571,Google search,1.00
14628610557,Food Service (MS),48,1,670000,1.00,2022-06-02,Computers,Search Network,Google search: Other,USD,670000,2.08%,670000,100.00%,1.00,670000,13958333,Google search,1.00
14628610557,Food Service (MS),143,8,6670000,8.00,2022-06-05,Mobile devices with full browsers,Search Network,Google search: Top,USD,833750,5.59%,833750,100.00%,8.00,833750,46643357,Google search,8.00
14632333139,Ecommerce (MS),32,0,0,0.00,2022-06-06,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),580,6,3530000,3.00,2022-06-01,Mobile devices with full browsers,Search Network,Search partners: Other,USD,1176667,1.03%,588333,50.00%,3.00,588333,6086207,Search partners,3.00
14632333139,Ecommerce (MS),25,0,0,1.00,2022-06-09,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,1.00,0,0,Google search,1.00
14632333139,Ecommerce (MS),157,11,12740000,11.00,2022-06-02,Mobile devices with full browsers,Search Network,Google search: Top,USD,1158182,7.01%,1158182,100.00%,11.00,1158182,81146497,Google search,11.00
14632333139,Ecommerce (MS),24,1,1210000,1.00,2022-06-03,Computers,Search Network,Google search: Other,USD,1210000,4.17%,1210000,100.00%,1.00,1210000,50416667,Google search,1.00
14628610557,Food Service (MS),61,12,9610000,12.00,2022-06-11,Mobile devices with full browsers,Search Network,Google search: Top,USD,800833,19.67%,800833,100.00%,12.00,800833,157540984,Google search,12.00
14628610557,Food Service (MS),19,1,950000,1.00,2022-06-18,Mobile devices with full browsers,Search Network,Google search: Other,USD,950000,5.26%,950000,100.00%,1.00,950000,50000000,Google search,1.00
14628610557,Food Service (MS),487,4,2580000,3.00,2022-06-06,Mobile devices with full browsers,Search Network,Search partners: Other,USD,860000,0.82%,645000,75.00%,3.00,645000,5297741,Search partners,3.00
14632333139,Ecommerce (MS),6,1,950000,1.00,2022-06-06,Tablets with full browsers,Search Network,Google search: Top,USD,950000,16.67%,950000,100.00%,1.00,950000,158333333,Google search,1.00
14628610557,Food Service (MS),21,3,2390000,3.00,2022-06-10,Computers,Search Network,Google search: Top,USD,796667,14.29%,796667,100.00%,3.00,796667,113809524,Google search,3.00
14632333139,Ecommerce (MS),51,2,2130000,1.00,2022-06-17,Computers,Search Network,Google search: Other,USD,2130000,3.92%,1065000,50.00%,1.00,1065000,41764706,Google search,1.00
14632333139,Ecommerce (MS),8,1,1010000,1.00,2022-06-06,Mobile devices with full browsers,Search Network,Google search: Other,USD,1010000,12.50%,1010000,100.00%,1.00,1010000,126250000,Google search,1.00
14628610557,Food Service (MS),62,5,4110000,5.00,2022-06-13,Computers,Search Network,Google search: Other,USD,822000,8.06%,822000,100.00%,5.00,822000,66290323,Google search,5.00
14632333139,Ecommerce (MS),93,4,3720000,4.00,2022-06-13,Mobile devices with full browsers,Search Network,Google search: Top,USD,930000,4.30%,930000,100.00%,4.00,930000,40000000,Google search,4.00
14632333139,Ecommerce (MS),38,0,0,0.00,2022-06-14,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
14628610557,Food Service (MS),135,6,4870000,8.00,2022-06-06,Computers,Search Network,Search partners: Other,USD,608750,4.44%,811667,133.33%,8.00,811667,36074074,Search partners,8.00
14628610557,Food Service (MS),708,1,690000,1.00,2022-06-08,Mobile devices with full browsers,Search Network,Search partners: Other,USD,690000,0.14%,690000,100.00%,1.00,690000,974576,Search partners,1.00
14628610557,Food Service (MS),374,4,3070000,3.00,2022-06-15,Mobile devices with full browsers,Search Network,Search partners: Other,USD,1023333,1.07%,767500,75.00%,3.00,767500,8208556,Search partners,3.00
14632333139,Ecommerce (MS),6,3,1110000,2.00,2022-06-12,Computers,Search Network,Google search: Top,USD,555000,50.00%,370000,66.67%,2.00,370000,185000000,Google search,2.00
14632333139,Ecommerce (MS),154,5,5490000,5.00,2022-06-17,Mobile devices with full browsers,Search Network,Google search: Top,USD,1098000,3.25%,1098000,100.00%,5.00,1098000,35649351,Google search,5.00
